51065.8;0.09399637;BID
51070;0.7056;BID
51077.4;0;ASK
51084.1;1.12777016;ASK
51081.1;0.58733701;ASK
51077.3;1.95781804;ASK
51076.2;0.46801493;BID
51076.2;0.19562988;BID
51076.3;1.78918429;ASK
51070;0;BID
51065.8;0.09399637;BID
51077.3;0;ASK
51081.2;0.01400115;ASK
51078.8;1.95776031;ASK
51076.2;0.46801493;BID
51076.2;0.19562988;BID
51075.8;0;BID
51065.7;0.03065202;BID
51075.9;1.95787036;BID
51074.8;0;BID
51065.7;0.03065202;BID
51078.8;0;ASK
51081.2;0.01400115;ASK
51076.2;2.15348892;BID
51070.7;0.7056;BID
51070.7;0;BID
51065.7;0.03065202;BID
51070.1;2.66369244;BID
51070.1;1.95809244;BID
51078;0;ASK
51081.3;1.95766597;ASK
51070.1;0;BID
51065.4;0.25;BID
51076.2;4.11134796;BID
51077.9;0;ASK
51082.2;0.58733701;ASK
51077.8;0;ASK
51083.2;0.58733701;ASK
51076.3;1.08358429;ASK
51079.2;0;ASK
51083.3;1.95758909;ASK
51076.3;0.98960724;ASK
51076.3;0.99090724;ASK
51083.3;0;ASK
51084.1;1.12777016;ASK
51079.3;1.95774087;ASK
51079.3;0;ASK
51084.1;1.12777016;ASK
51079.1;1.95774815;ASK
51079.7;0.4;ASK
51076.2;2.15348892;BID
51070.2;1.95808792;BID
51076.3;0.9835724;ASK
51079.1;0;ASK
51084.1;1.12777016;ASK
51077.9;1.95779474;ASK
51076.2;2.13342086;BID
51077.9;0;ASK
51084.1;1.12777016;ASK
51078.2;1.95778456;ASK
51079.4;1.95773723;ASK
51076.3;1.6891724;ASK
51076.3;1.78314945;ASK
51072.8;0;BID
51065.4;0.25;BID
51074.2;1.95793466;BID
51075.9;0;BID
51065.4;0.25;BID
51076.2;4.0912799;BID
51078.2;0;ASK
51083.2;0.58733701;ASK
51080.1;1.97939023;ASK
51079.3;0.01892521;ASK
51079.2;0.01923108;ASK
51079.1;0.01885131;ASK
51079.4;0;ASK
51081.3;1.95766597;ASK
51079.3;1.97666651;ASK
51076.2;4.0972799;BID
51070.2;0;BID
51063.4;0.4687;BID
51079.3;0.01892521;ASK
51075.4;1.95788795;BID
51065.8;0;BID
51063.4;0.4687;BID
51065.9;0.09399618;BID
51072;0.7056;BID
51072;0;BID
51065.4;0.25;BID
51072.7;0.7056;BID
51076.3;1.07754945;ASK
51072.7;0;BID
51065.4;0.25;BID
51080.1;0.02167921;ASK
51080;2.05771354;ASK
51079.1;0;ASK
51082.2;0.58733701;ASK
51081.3;0;ASK
51083;1.95760116;ASK
51079.7;2.35772509;ASK
51079.7;0.4;ASK
51075.4;0;BID
51063.5;0.34733622;BID
51071.7;1.95803133;BID
51079.6;1.95773018;ASK
51079.6;0;ASK
51083;1.95760116;ASK
51079.5;1.95773556;ASK
51072.3;0.7056;BID
51076.6;0.7056;ASK
51079.4;0.01936234;ASK
51079.5;0;ASK
51081.2;0.01400115;ASK
51081.2;1.97167074;ASK
51076.6;0;ASK
51082.2;0.58733701;ASK
51076.3;1.78314945;ASK
51072.3;0;BID
51065.4;0.25;BID
51071.3;0.7056;BID
51071.3;0;BID
51065.4;0.25;BID
51076.3;1.07754945;ASK
51081.2;0.01400115;ASK
51079.9;1.95772016;ASK
51079.9;0;ASK
51082.2;0.58733701;ASK
51076.2;2.13942086;BID
51065.9;0;BID
51063.6;1;BID
51079.5;1.95773602;ASK
51075.9;1.95786699;BID
51075.9;0;BID
51063.6;1;BID
51076.2;4.0972799;BID
51076.2;2.13942086;BID
51079.5;0;ASK
51082.2;0.58733701;ASK
51081.9;1.95764365;ASK
51079.2;1.97697616;ASK
51076.3;1.54624945;ASK
51076.3;1.07754945;ASK
51079.2;0.01923108;ASK
51079.1;1.95774938;ASK
51076;1.95786501;BID
51079.2;0;ASK
51081.9;1.95764365;ASK
51079.1;0;ASK
51082.2;0.58733701;ASK
51078.9;1.9577564;ASK
51080;0.1;ASK
51078.5;1.95777128;ASK
51076.3;1.54624945;ASK
51076.3;2.01494945;ASK
51076.2;0.18156182;BID
51072.9;1.95798208;BID
51077.8;1.95780123;ASK
51076.2;0.45394687;BID
51076.2;0.18156182;BID
51076.3;1.54624945;ASK
51076.2;0.45394687;BID
51072.9;0;BID
51065.4;0.25;BID
51076;0;BID
51063.7;2.68441372;BID
51069.1;1.95812973;BID
51074.8;1.9579123;BID
51076.2;0.18156182;BID
51074.8;0;BID
51065.4;0.25;BID
51076.3;2.01494945;ASK
51078.5;0;ASK
51081.2;0.01400115;ASK
51080.8;1.95768493;ASK
51075.1;1.95789742;BID
51077.7;0.01870828;ASK
51076.3;1.54624945;ASK
51076.3;1.07754945;ASK
51076.2;0.45394687;BID
51071.7;0;BID
51065.4;0.25;BID
51075.5;1.95788272;BID
51076.2;0.18156182;BID
51076.2;0.45394687;BID
51075.5;0;BID
51065.4;0.25;BID
51077.8;0;ASK
51081.1;0.58733701;ASK
51075.8;1.95787097;BID
51079.7;2.35772558;ASK
51076.2;0.18156182;BID
51076.2;0.45394687;BID
51079.7;0.4;ASK
51078;1.95779016;ASK
51078;0;ASK
51081.1;0.58733701;ASK
51076.3;1.78314945;ASK
51075.8;0;BID
51065.4;0.25;BID
51077.9;1.95779681;ASK
51075.9;1.95786798;BID
51076.2;0.18156182;BID
51079.3;0;ASK
51081.1;0.58733701;ASK
51076.2;0.45394687;BID
51070;0.7056;BID
51076.3;2.25184945;ASK
51076.3;2.72054945;ASK
51070;0;BID
51065.7;0.03065202;BID
51076.2;0.18156182;BID
51075.9;0;BID
51065.4;0.25;BID
51076.2;0.07863194;BID
51077.9;0;ASK
51081.2;0.01400115;ASK
51075.1;0;BID
51063.7;2.68441372;BID
51074.2;0;BID
51063.6;1;BID
51079.4;0.21346952;ASK
51072;0.00391556;BID
51076.3;4.67840465;ASK
51069.1;0;BID
51063.6;1;BID
51071.7;1.95802854;BID
51078.9;0;ASK
51082.2;0.58733701;ASK
51072.9;1.95798199;BID
51076.3;6.63625985;ASK
51080.8;0;ASK
51083.2;0.58733701;ASK
51081.1;0;ASK
51084.1;1.12777016;ASK
51076.3;7.22361641;ASK
51065.4;0;BID
51063.7;2.68441372;BID
51066.5;0.62907598;BID
51072;0;BID
51063.6;1;BID
51073;0.00304377;BID
51076.3;8.06361641;ASK
51076.3;7.63361641;ASK
51076.3;8.49561641;ASK
51076.3;8.92961641;ASK
51072.9;0;BID
51063.6;1;BID
51071.7;0;BID
51061.9;0.08279186;BID
51073;0;BID
51061.8;0.07828358;BID
51076.3;9.02961641;ASK
51076.3;10.79206694;ASK
51066.5;0;BID
51060.6;0.002;BID
51076.2;0.063;BID
51072;0.0312;BID
51080;0;ASK
51084.2;0.01561634;ASK
51067.8;0.00391583;BID
51067.8;0;BID
51061.8;0.07828358;BID
51063.6;0;BID
51060.6;0.002;BID
51076.3;12.74992214;ASK
51067.7;0;BID
51060.4;1.95846194;BID
51076.3;14.70777734;ASK
51060.4;0;BID
51059.6;0.3;BID
51076.3;14.80777734;ASK
51059.6;0;BID
51059.5;0.07211;BID
51065.7;0.03456831;BID
51076.2;0.013;BID
51061.8;0;BID
51059.4;0.10292988;BID
51059.5;0;BID
51058.8;0.01247944;BID
51076.2;0.0442;BID
51063.5;1.95834461;BID
51063.5;0;BID
51058.8;0.01247944;BID
51065.7;0.03065202;BID
51063.8;0.00304407;BID
51076.3;14.85777734;ASK
51081.3;0.04524681;ASK
51076.6;0.0016;ASK
51062.8;1.95837266;BID
51060.8;1.9584461;BID
51076.2;0.013;BID
51062.8;0;BID
51060.6;0.4707;BID
51060.6;0.002;BID
51076.5;0.32961575;ASK
51079.7;0;ASK
51083.2;0.58733701;ASK
51076.3;15.25777734;ASK
51072;0;BID
51059.4;0.10292988;BID
51066;0.0312;BID
51060.8;0;BID
51060;0.0312;BID
51062;1.95840001;BID
51066;0;BID
51060;0.0312;BID
51065.7;0;BID
51059.4;0.10292988;BID
51062;0;BID
51059;0.62916839;BID
51062.1;1.95839751;BID
51061.9;2.04119727;BID
51060.6;0;BID
51059;0.62916839;BID
51062.1;0;BID
51058.9;1.95851957;BID
51061.9;0.08279186;BID
51058.9;0;BID
51057.3;1.95858035;BID
51063.7;0;BID
51058.7;5.9460445;BID
51060.5;1.95845923;BID
51060.5;0;BID
51057.3;1.95858035;BID
51082.2;0.58818162;ASK
51079.4;0.01936234;ASK
51076.3;15.45188452;ASK
51058.7;0;BID
51056.3;0.04454749;BID
51062;0.00391617;BID
51063.8;0;BID
51056.3;0.04454749;BID
